iteration,seed,num_publishers,num_users,lmm,avg_hops,avg_delay,avg_success_rate
3,1002,9,6,LMM-2,5.833333333333333,11.666666666666666,0.862972366537463
3,1002,9,7,LMM-1,6.571428571428571,13.142857142857142,0.8140590235085001
3,1002,9,7,LMM-2,5.714285714285714,11.428571428571429,0.8435888465243332
3,1002,9,8,LMM-1,6.375,12.75,0.7949945535250872
3,1002,9,8,LMM-2,5.625,11.25,0.8210682455293724
3,1002,10,2,LMM-1,8.0,16.0,0.9363634034573199
3,1002,10,2,LMM-2,5.5,11.0,0.9660538841039787
3,1002,10,3,LMM-1,7.333333333333333,14.666666666666666,0.9114275035354021
3,1002,10,3,LMM-2,5.0,10.0,0.9448991241182548
3,1002,10,4,LMM-1,7.0,14.0,0.8864625910170391
3,1002,10,4,LMM-2,5.25,10.5,0.9174120202821798
3,1002,10,5,LMM-1,6.8,13.6,0.864465355146866
3,1002,10,5,LMM-2,5.2,10.4,0.8966822341175129
3,1002,10,6,LMM-1,6.666666666666667,13.333333333333334,0.8399822217665129
3,1002,10,6,LMM-2,5.0,10.0,0.879902185893279
3,1002,10,7,LMM-1,6.428571428571429,12.857142857142858,0.8195983784758519
3,1002,10,7,LMM-2,5.0,10.0,0.860138399367539
3,1002,10,8,LMM-1,6.25,12.5,0.8004041821907177
3,1002,10,8,LMM-2,5.0,10.0,0.8371759885054108
4,1003,4,2,LMM-1,11.5,23.0,0.902062521717311
4,1003,4,2,LMM-2,10.5,21.0,0.902062521717311
4,1003,4,3,LMM-1,11.0,22.0,0.8587353035252134
4,1003,4,3,LMM-2,10.0,20.0,0.8587353035252134
4,1003,4,4,LMM-1,10.75,21.5,0.8130699862626248
4,1003,4,4,LMM-2,10.25,20.5,0.8133230939967251
4,1003,4,5,LMM-1,10.6,21.2,0.7746152638445476
4,1003,4,5,LMM-2,10.0,20.0,0.774856400668614
4,1003,4,6,LMM-1,10.333333333333334,20.666666666666668,0.7398474996786469
4,1003,4,6,LMM-2,9.666666666666666,19.333333333333332,0.7400778133384638
4,1003,4,7,LMM-1,10.142857142857142,20.285714285714285,0.7069434746686297
4,1003,4,7,LMM-2,9.428571428571429,18.857142857142858,0.7071635453440125
4,1003,4,8,LMM-1,9.875,19.75,0.6751029025591114
4,1003,4,8,LMM-2,9.625,19.25,0.6679434857749366
4,1003,5,2,LMM-1,11.5,23.0,0.9046917580355215
4,1003,5,2,LMM-2,11.0,22.0,0.887679965981375
4,1003,5,3,LMM-1,11.0,22.0,0.8624924640444552
4,1003,5,3,LMM-2,10.0,20.0,0.851895543055369
4,1003,5,4,LMM-1,10.75,21.5,0.8166273507254878
4,1003,5,4,LMM-2,9.75,19.5,0.8065939465232236
4,1003,5,5,LMM-1,10.6,21.2,0.7791373776363019
4,1003,5,5,LMM-2,9.8,19.6,0.7624298463555066
4,1003,5,6,LMM-1,10.333333333333334,20.666666666666668,0.7452503632703769
4,1003,5,6,LMM-2,9.333333333333334,18.666666666666668,0.7341136484928176
4,1003,5,7,LMM-1,10.142857142857142,20.285714285714285,0.7131430815085554
4,1003,5,7,LMM-2,9.285714285714286,18.571428571428573,0.6959161897477569
4,1003,5,8,LMM-1,9.875,19.75,0.6810232805275495
4,1003,5,8,LMM-2,9.0,18.0,0.6645722840242744
4,1003,6,2,LMM-1,10.5,21.0,0.9141767539281405
4,1003,6,2,LMM-2,11.0,22.0,0.887679965981375
4,1003,6,3,LMM-1,10.333333333333334,20.666666666666668,0.8655632040591194
4,1003,6,3,LMM-2,10.333333333333334,20.666666666666668,0.8404754466052909
4,1003,6,4,LMM-1,10.0,20.0,0.8295035159019618
4,1003,6,4,LMM-2,9.5,19.0,0.8115583261129987
4,1003,6,5,LMM-1,9.8,19.6,0.7953024626647701
4,1003,6,5,LMM-2,9.2,18.4,0.7714562288460958
